model = RandomForestRegressor(n_estimators=q, criterion = mse )
17 4 4 0.369321050254
17 4 5 0.356721295746
17 4 6 0.374463813576
17 4 7 0.365264588171
17 4 8 0.369236261675
17 4 9 0.364683490989
17 5 1 0.351774697069
17 5 2 0.351987794892
17 5 3 0.355851214501
17 5 4 0.341439052002
17 5 5 0.356787185188
17 5 6 0.340650981508
17 5 7 0.341034678302
17 5 8 0.333266942622
17 5 9 0.339327210741
17 6 1 0.33516726307
17 6 2 0.330577349547
17 6 3 0.329332357877
17 6 4 0.324440442093
17 6 5 0.321499540759
17 6 6 0.319344695713
17 6 7 0.317259693864
17 6 8 0.320681045221
17 6 9 0.316565312216
17 7 1 0.332411916384
17 7 2 0.331565356758
17 7 3 0.320293105115
17 7 4 0.321908311966
17 7 5 0.316631211624
17 7 6 0.312024433732
17 7 7 0.321305506689
17 7 8 0.317927922308
17 7 9 0.312635192253
17 8 1 0.34351133154
17 8 2 0.346230917574
17 8 3 0.336324513603
17 8 4 0.327491478537
17 8 5 0.322298490774
17 8 6 0.323157888307
17 8 7 0.318054862104
17 8 8 0.313814759916
17 8 9 0.320941188662
17 9 1 0.342719208386
17 9 2 0.323436490372
17 9 3 0.321668102809
17 9 4 0.332016645218
17 9 5 0.318138838838
17 9 6 0.309927244848
17 9 7 0.311081120331
17 9 8 0.313861932668
17 9 9 0.313443125878
18 1 1 0.460697916776
18 1 2 0.529085803139
18 1 3 0.523189011646
18 1 4 0.499259597873
18 1 5 0.507078137138
18 1 6 0.534390643514
18 1 7 0.564043201231
18 1 8 0.515396431613
18 1 9 0.519773512598
18 2 1 0.416207737764
18 2 2 0.405684939642
18 2 3 0.407787118234
18 2 4 0.450227423219
18 2 5 0.427056527685
18 2 6 0.441254132796
18 2 7 0.451636993472
18 2 8 0.42901510014
18 2 9 0.428249562238
18 3 1 0.397670251329
18 3 2 0.388047968018
18 3 3 0.376971736517
18 3 4 0.396585552601
18 3 5 0.429427281287
18 3 6 0.420642874647
18 3 7 0.419086798172
18 3 8 0.389957781668
18 3 9 0.395868232028
18 4 1 0.391568163814
18 4 2 0.382521532075
18 4 3 0.397086225569
18 4 4 0.368665198174
18 4 5 0.360923153035
18 4 6 0.357026198688
18 4 7 0.373178567169
18 4 8 0.381311425836
18 4 9 0.369987180285
18 5 1 0.364228392513
18 5 2 0.349896785514
18 5 3 0.34152367343
18 5 4 0.335293712627
18 5 5 0.341395977352
18 5 6 0.337069971545
18 5 7 0.345454609969
18 5 8 0.34507968585
18 5 9 0.337744276047
18 6 1 0.346025083535
18 6 2 0.330839841961
18 6 3 0.328956511979
18 6 4 0.31948720706
18 6 5 0.317829260982
18 6 6 0.322725182754
18 6 7 0.320995900905
18 6 8 0.320876606118
18 6 9 0.31940051457
18 7 1 0.328146343639
18 7 2 0.330191353653
18 7 3 0.324747254588
18 7 4 0.322939303973
18 7 5 0.317498164315
18 7 6 0.322403832987
18 7 7 0.320278747472
18 7 8 0.317583224151
18 7 9 0.314676868981
18 8 1 0.346735768119
18 8 2 0.322431178246
18 8 3 0.33023981746
18 8 4 0.335889921699
18 8 5 0.330897188213
18 8 6 0.321114662319
18 8 7 0.31643375836
18 8 8 0.317273965177
18 8 9 0.320151720629
18 9 1 0.343902769746
18 9 2 0.332458265712
18 9 3 0.328298505772
18 9 4 0.322880463371
18 9 5 0.308662558109
18 9 6 0.319894499441
18 9 7 0.311011494632
18 9 8 0.316229550535
18 9 9 0.316940494697
19 1 1 0.573558815641
19 1 2 0.448854068606
19 1 3 0.485784531221
19 1 4 0.52851855835
19 1 5 0.526529674116
19 1 6 0.478239632669
19 1 7 0.522095676397
19 1 8 0.545988301987
19 1 9 0.568474629307
19 2 1 0.405834187936
19 2 2 0.459638089076
19 2 3 0.407615974961
19 2 4 0.404322177988
19 2 5 0.448595283392
19 2 6 0.411370527531
19 2 7 0.454488837953
19 2 8 0.437563990508
19 2 9 0.453477401807
19 3 1 0.377647411701
19 3 2 0.447843595508
19 3 3 0.379638251283
19 3 4 0.398008781424
19 3 5 0.410180182049
19 3 6 0.385445661818
19 3 7 0.430281615626
19 3 8 0.41989972874
19 3 9 0.406609580035
19 4 1 0.394239469902
19 4 2 0.422583798959
19 4 3 0.37567874812
19 4 4 0.405253477528
19 4 5 0.390688827301
19 4 6 0.385057616236
19 4 7 0.35576368663
19 4 8 0.385911687245
19 4 9 0.39400128094
19 5 1 0.375445847045
19 5 2 0.342385694969
19 5 3 0.352300336391
19 5 4 0.340720939374
19 5 5 0.352679470308
19 5 6 0.3355569315
19 5 7 0.350937052141
19 5 8 0.336091056246
19 5 9 0.333944859464
19 6 1 0.337649508387
19 6 2 0.332368842179
19 6 3 0.324765307117
19 6 4 0.321338498132
19 6 5 0.324802626918
19 6 6 0.318380077392
19 6 7 0.315433392295
19 6 8 0.318305468758
19 6 9 0.316523074284
19 7 1 0.330646958857
19 7 2 0.32546184617
19 7 3 0.325960346345
19 7 4 0.318358035155
19 7 5 0.317530681131
19 7 6 0.312299279463
19 7 7 0.314180228494
19 7 8 0.316499447068
19 7 9 0.315008309457
19 8 1 0.335341092178
19 8 2 0.340757133557
19 8 3 0.325972912138
19 8 4 0.335343350978
19 8 5 0.323582021661
19 8 6 0.317031579385
19 8 7 0.315495273605
19 8 8 0.314494238915
19 8 9 0.316291157789
19 9 1 0.337922142313
19 9 2 0.313399741439
19 9 3 0.320752923298
19 9 4 0.32784991517
19 9 5 0.314256378798
19 9 6 0.323502825963
19 9 7 0.312304462249
19 9 8 0.313277080395 
19 9 9 0.316489618853
